Source,Target
JosephineNeXa,SergiMaranya
oscarsemtts,SergiMaranya
salvad_m,SergiMaranya
Elsaventuraa,SergiMaranya
magdaoriap,SergiMaranya
Wittgenstein_jm,SergiMaranya
papafachita,ManoloMillon
carmenferrando2,WillyTolerdoo
btxcgnbv,Violet_axul
btxcgnbv,Accountable2019
Annuska34,SergiMaranya
ali_fdez_c,WillyTolerdoo
Miguela24268401,WillyTolerdoo
merigibert,SergiMaranya
VSapienti,SergiMaranya
Savingprivatec1,larosadereus
ulasegovia,WillyTolerdoo
LurdesAlonso3,Powersmojo
EMOCIONS62,SergiMaranya
mrh0099,WillyTolerdoo
Xavi10_6,SergiMaranya
DolsR,MafaldaFreedom1
KaPakita,WillyTolerdoo
sergio9mm,WillyTolerdoo
mafalda_sav,WillyTolerdoo
PacoEscudero12,Agusti76529081
MirandaSonsoles,ANDVOX1
amigapatricia,WillyTolerdoo
Tarsi46220811,Agusti76529081
DolorsSolano,Agusti76529081
mgarofita71,JuanmiGG_News
Agusti76529081,Agusti76529081
CassinelliR,WillyTolerdoo
juluca182,WillyTolerdoo
marien1903,WillyTolerdoo
Tosian5,WillyTolerdoo
Nivel50,JuanmiGG_News
aliazagra,WillyTolerdoo
joseluis_q97,WillyTolerdoo
JMACH52468991,WillyTolerdoo
Karina030173,larosadereus
sylur_anailil,vadortitus
sylur_anailil,ernestmaragall
sylur_anailil,diba
sylur_anailil,ElTemps_cat
Francisco911111,JuanmiGG_News
sala_ferrer,LiDeienTrinitat
sala_ferrer,BasanyBernat
XaviSat,OnVasBarcelona
JulLo063_,ANDVOX1
mpulidogu,veri_fi_cat
IcariaEditorial,xgraset
IcariaEditorial,jm_montaner
IcariaEditorial,Mes_324
catala12345,SergiMaranya
catala12345,PercevalT
brener_javier,FroilLannister
JMSMART10,OnVasBarcelona
ConsuCarbonell,WillyTolerdoo
alextuitaire,Nmartinblanco
ecosalva,Esquerra_ERC
ecosalva,ernestmaragall
ecosalva,ElTemps_cat
RomyBarcelona,josepramonbosch
Robinlogly,veri_fi_cat
martirola2002,Esquerra_ERC
martirola2002,ernestmaragall
martirola2002,ElTemps_cat
VisorTuit,comuns_info
JosemaCoronado,iSostenibilidad
EcpCardedeu,veri_fi_cat
jmcaballero58,CUPBarcelona
qfornes,veri_fi_cat
jldc198911,FroilLannister
Frances10755018,begonys
xsolerd,OnVasBarcelona
Emiliguz36,larosadereus
CisneargaPaqui,WillyTolerdoo
JosAnto94305136,isabelvalenibi
JosAnto94305136,sangreyraza
SilviaPolo10,larosadereus
catala_indignat,BCNmetropoli
PoboMireia,btvnoticies
MarcLaCala,veri_fi_cat
Montser42153162,MafaldaFreedom1
AnnaSalvadorAl2,veri_fi_cat
mcaste54,OnVasBarcelona
DDialogal,begonys
maufransa,FroilLannister
Isinnocent1,ANDVOX1
PPNoubarris,danielsirera
igniror,veri_fi_cat
igniror,bashachanguerra
fitomoratoramon,OnVasBarcelona
Miquel17sol31,josepbastardas
emilio_g_m,carlossmato
eslava_mercedes,larosadereus
ErnestF3rre,OnVasBarcelona
xavijimenezsans,larosadereus
sharkyshark2021,WillyTolerdoo
elmiticojichin,begonys
DersuUzala23,comuns_info
Rob_Carsal,josepmas8
CavallerLo,BCNmetropoli
EnfinFermin,OnVasBarcelona
EnricManyer,larosadereus
2_enric,OnVasBarcelona
VilaWeb,jminguetb
tu_dios_troll,anadeaustria_
blairodriguez,CUPBarcelona
CavallerLo,OnVasBarcelona
ShitFromTheCow,veri_fi_cat
Mostaza56031475,josepramonbosch
CARMENCERRO3,comuns_info
GabrielKamal23,ernestmaragall
GabrielKamal23,diba
JosepAlbesa,OnVasBarcelona
CucaSacristan,FroilLannister
Alejand98047311,FroilLannister
Krpeell,capTercio
tcv12345,comuns_info
CUPSantMarti,CUPBarcelona
lulu_53s,FroilLannister
Carmen40949186,Esquerra_ERC
Carmen40949186,ernestmaragall
Carmen40949186,ElTemps_cat
sobirajove,Naturallibres
sobirajove,pnaltpirineu
sainz_gemma,MafaldaFreedom1
FDuranRiu,OnVasBarcelona
JLCD0,veri_fi_cat
LissGautier,FroilLannister
Joana6Grau,veri_fi_cat
josevicentegim2,judit_sinhache
josevicentegim2,TomasPeriko
josevicentegim2,judit_sinhache
mcser14,OnVasBarcelona
belsa_monica,ernestmaragall
belsa_monica,diba
Anton_Kowalski,ToroenReposo
arnaucerda,BCNmetropoli
DanielN21261715,DiarioEspana_es
DanielN21261715,annagrauarias
DanielN21261715,CiutadansCs
portis_ana,OnVasBarcelona
DanielagilDg,veri_fi_cat
manjonei,FroilLannister
jordifoixrobert,veri_fi_cat
Jonatha46319794,c_escipion
Jonatha46319794,RubenHood15M
JavierM92434412,judit_sinhache
Gaiam18,ernestmaragall
Gaiam18,diba
first_penthouse,SergiMaranya
RedoRenato,CiutadansCs
jam250363,begonys
merybrunet,larosadereus
AleixRami,OnVasBarcelona
IrenePuigRoger,veri_fi_cat
IrenePuigRoger,bashachanguerra
PepTarradas,veri_fi_cat
PepTarradas,bashachanguerra
alcaldeseu,xtomas
melvaconmorron,FroilLannister
AraceligSerna,jcanadellb
AraceligSerna,elperiodico
Joaquinsg9,FroilLannister
Bender220Vn,JuanmiGG_News
RojoCordoba1,JuanCar02750425
RojoCordoba1,Bonnifacissimo
RojoCordoba1,helioroque_
RojoCordoba1,JuanCar02750425
RojoCordoba1,dendeveras
RojoCordoba1,helioroque_
JaumePinyol2,larosadereus
lgo_laseu,veri_fi_cat
lgo_laseu,bashachanguerra
Montser42153162,bcnenlluita
Montser42153162,Elisendalamany
mili_lanchas,FroilLannister
CarrilVirgilio,FroilLannister
Syslo25,WillyTolerdoo
Luisma0526,ANDVOX1
mmontesdorado,larosadereus
LouisMa97260065,ada_lluch
mergonba,hugomanchon
OnaDom,ElTemps_cat
OnaDom,ernestmaragall
PitChinos,WillyTolerdoo
RHerap,curra01
CeciliaRastoll,Eduardography
Parrula8,capTercio
RHerap,ANDVOX1
Tindomion,FroilLannister
AstruchCaravida,larosadereus
luistizado,ANDVOX1
animalitosverd1,ANDVOX1
Pienso1ro,herqles_es
PacoDuarry,FroilLannister
Viatge_Orient,comuns_info
prota_del_drama,hugomanchon
prota_del_drama,Doct_Tricornio
pradiel14,judit_sinhache
pradiel14,TomasPeriko
MicklNeville,JuanCar85813894
MicklNeville,camargoraul
ZCandrillo,elCatalan_es
pradiel14,judit_sinhache
apragmatica,capTercio
tsanzcal,FroilLannister
pinkiewarrior,capTercio
victorsr95,veri_fi_cat
ntrafach,OnVasBarcelona
Pol_FRL,comuns_info
IbisabelB,OnVasBarcelona
Pickelrick86,Wertyalord1
elmejorpatriota,comuns_info
anguestar,ignaciobenitop
LaOooim,OnVasBarcelona
laurawicked,FroilLannister
UnoMasDel68,ANDVOX1
josepeAFH,FroilLannister
jai_martin94,FroilLannister
JAVGALROD,nachoviglione
JAVGALROD,begonavillacis
JAVGALROD,AdaColau
Diots,comuns_info
ikaro333,Doct_Tricornio
danivalverdeb,vadortitus
danivalverdeb,ernestmaragall
danivalverdeb,diba
danivalverdeb,ElTemps_cat
chambergo4,capTercio
chambergo4,FroilLannister
amicalupus,tresmasciento
IcarVox,ANDVOX1
efolch,veri_fi_cat
Kojackadas,WillyTolerdoo
medikinet50,OnVasBarcelona
cagontooh,OnVasBarcelona
saribes,jcanadellb
saribes,elperiodico
aburridadetodo,juralde
aburridadetodo,sumar
aburridadetodo,Yolanda_Diaz_
aburridadetodo,PODEMOS
aburridadetodo,Monica_Garcia_G
jpinenti,larosadereus
angelesrolu,FroilLannister
alfredinbcn,veri_fi_cat
germanca67,predatole
conxita52,ramontremosa
conxita52,ramontremosa
conxita52,xaviertrias
DiegoATMCG9,DiarioEspana_es
DiegoATMCG9,annagrauarias
DiegoATMCG9,CiutadansCs
PozasJoan,btvnoticies
DiegoBarcenilla,FroilLannister
VBalear,ANDVOX1
TitaniaArtG,larosadereus
quimpuig,Esquerra_ERC
quimpuig,ernestmaragall
quimpuig,ElTemps_cat
josepbastardas,josepbastardas
kikehienrichs,FroilLannister
deepmpolar,josepbastardas
QuiqueSchenker,mbrugues
QuiqueSchenker,elperiodico
juanmageor,FroilLannister
XaviRC8,MafaldaFreedom1
AlbaFde83192647,veri_fi_cat
SuCapellades,veri_fi_cat
SuCapellades,bashachanguerra
Fundacionfriend,btvnoticies
Oriol2petit,veri_fi_cat
Oriol2petit,bashachanguerra
MontseGarciaCa1,OnVasBarcelona
MonalisaDeLego,vadortitus
MonalisaDeLego,ernestmaragall
MonalisaDeLego,diba
MonalisaDeLego,ElTemps_cat
MCarmenAF,FroilLannister
vicen2607,JuanmiGG_News
X_Lalena_X,veri_fi_cat
X_Lalena_X,bashachanguerra
J_Gironella,OnVasBarcelona
FdezLois,FroilLannister
veoluegoopino,DiarioEspana_es
veoluegoopino,annagrauarias
veoluegoopino,CiutadansCs
titochambry,capTercio
Tarsi46220811,JamesDomenech
Cuca67073017,OnVasBarcelona
josma361,josepbastardas
RobertoRacing,FroilLannister
aronapueblo,begonys
germancalero,capTercio
maicaref,PercevalT
veoluegoopino,annagrauarias
JRjanit,larosadereus
DersuUzala23,PauNoyS
malpaso007,Jomaca18
ArranzNieves,EnComu_Podem
JanBarcino,SergiMaranya
Feryi60837711,SanWicente
Feryi60837711,Jeanne19251239
Feryi60837711,DINGO40378066
aguilerakarlos7,Jomaca18
loliguty,Jomaca18
Feryi60837711,SanWicente
Feryi60837711,DINGO40378066
drcerezuela1,Jomaca18
Gregorius_1984,Eduardo54812683
JAfricae,larosadereus
Gregorius_1984,OnVasBarcelona
huevoserpiente,Jomaca18
lagatatuitera,SergiMaranya
vinoteco2,Jomaca18
isramarti1,Jomaca18
oscartdjretro,SanWicente
oscartdjretro,DINGO40378066
reyyita,Jomaca18
yobupe019,Jomaca18
FDuranRiu,SergiMaranya
mrm_nv,JuanmiGG_News
Miquel_Gea,SergiMaranya
Alfredo06326156,Jomaca18
bbekka3000,Jomaca18
FluxMary,Jomaca18
jordirepa,WillyTolerdoo
Hermini73325014,Jomaca18
ArielGo007,Jomaca18
racheldanielnat,Jomaca18
Mijimeru,SanWicente
Mijimeru,DINGO40378066
EvaMara79493013,Jomaca18
komadreja6,Jomaca18
annamedinaga,Jomaca18
annamedinaga,Jomaca18
EnriqueMarco11,Jomaca18
alsmadrid,Jomaca18
Xavi1903ATM,homerchinchon
Oscar___Gil,larosadereus
cm_Alfonso,Jomaca18
IN111121,karinacastelao
IN111121,helioroque_
creativeblak,Jomaca18
MimiRodolfo,tresmasciento
cm_Alfonso,Jomaca18
kyorsky,Jomaca18
paco0492,tresmasciento
SAA5311,danielsirera
ManuelM22768050,Jomaca18
ipatialexandria,SergiMaranya
nhm135_batlle,mats_jordi
aneshalieli,Jomaca18
IloveRA25,Jomaca18
MoCasals,AlbanoDante76
IloveRA25,Jomaca18
aneshalieli,Jomaca18
maderopatriota,Jomaca18
cisjame,Jomaca18
maderopatriota,Jomaca18
Wittgenstein_jm,MafaldaFreedom1
jlsanchez_cs,annagrauarias
f1e2ac3838ed448,karinacastelao
f1e2ac3838ed448,helioroque_
Fernand90354099,Jomaca18
Gatsbyelgrande,Jomaca18
isramarti1,Jomaca18
DonMendo2018,Jomaca18
carolguindi,tresmasciento
Manoel93750943,Jomaca18
Elvellblues,veri_fi_cat
ControlDEntrada,SergiMaranya
Jomaca18,Jomaca18
11Malinche,WillyTolerdoo
bbbcccnnn,btvnoticies
josanante,Mobilitat_AMB
puig840,larosadereus
Arianecara,Jomaca18
janhol2masx,SanWicente
janhol2masx,DINGO40378066
villarquemado,Jomaca18
YoMeAbstengo,Jomaca18
SpaMagyar,jorgeneo22
Arianecara,Jomaca18
barcelona_ps,Jomaca18
4_darkraven,FroilLannister
sara_amba,karinacastelao
sara_amba,helioroque_
gingerlolas,Jomaca18
JorBaeBel,danielsirera
EmmanuelErrejon,begonys
joseant43354655,Jomaca18
elCatalan_es,elCatalan_es
bertaisabel,DiarioEspana_es
bertaisabel,annagrauarias
bertaisabel,CiutadansCs
Cs_Sants_Montj,annagrauarias
Cs_Sants_Montj,CiutadansBCN
Cs_Sants_Montj,annagrauarias
Rosa37866240,danielsirera
Espiritada1,Jomaca18
annagironina,SergiMaranya
Mabel12061965,JuanmiGG_News
jalga1958,Jomaca18
x_riu,PauNoyS
2208mellado,SergiMaranya
CarrilVirgilio,tresmasciento
JavierCaso,Jomaca18
RicardBelis,veri_fi_cat
mplaiprou,SergiMaranya
SASam1714,SergiMaranya
Poxci53,SergiMaranya
Rif03332843,larosadereus
DanielG06251142,Chino_Chulo
DanielG06251142,btvnoticies
JOSITO_RETURN,Jomaca18
Bellatorhispani,tresmasciento
efpsgc,FroilLannister
AlixPacheco2,Jomaca18
SITARITA,tresmasciento
emsan1221,tresmasciento
A_Xouxere,drs59ad
A_Xouxere,Gali_Bus
A_Xouxere,prazapublica
ChemaCorbacho,Jomaca18
tremppero,SergiMaranya
DomingoOriol,NiellPipa
DomingoOriol,elnacionalcat
amparosirena,Jomaca18
MiguelE13,Jomaca18
BlancoChiky,tresmasciento
ccsjadu,Jomaca18
9jrib9,vadortitus
9jrib9,ernestmaragall
9jrib9,diba
9jrib9,ElTemps_cat
ESTHEREGEA3,SergiMaranya
atuca62,Jomaca18
DolmenElectoral,bashachanguerra
DolmenElectoral,TMarin1
germanvarelas,Jomaca18
RicardA07652569,SergiMaranya
VictoriaCCSS,Jomaca18
rabiosacalor,tresmasciento
Rober_Parada,libre_mercado
yolandaserrano1,WillyTolerdoo
mismos_c,Jomaca18
CristinaLpezEs3,Jomaca18
casumbrets,SergiMaranya
joseant43354655,Jomaca18
OcellotdeBosc,SergiMaranya
JoanDP67,SergiMaranya
i_isas,SergiMaranya
enmlg1,Jomaca18
CerebroReptili2,Jomaca18
JJ62708521,Jomaca18
Duc02452076,Lluisgjf
Duc02452076,SergiMaranya
Duc02452076,PalmaNeus
pucelanomorbos5,Jomaca18
srarmengol,TostDe
srarmengol,Jaume752
srarmengol,LauraBorras
SamuelD64657989,Jomaca18
Duc02452076,SergiMaranya
Tutmosis16,Jomaca18
jafperal,FroilLannister
miNiley2,Jomaca18
magdatelde,Jomaca18
AneCano,Jomaca18
TTerrible3,SergiMaranya
casthor20191,MafaldaFreedom1
miNiley2,Jomaca18
anna_plaza,veri_fi_cat
Pascuu19,Jomaca18
cos1alatac,SergiMaranya
ramonoro,SergiMaranya
palacios_cobos,danielsirera
Egarcamp111,SergiMaranya
luz00006,tresmasciento
laury95904387,Jomaca18
Ras01764955,Jomaca18
Javi_Barrena,danielsirera
JuandeNavarro,danielsirera
celtavigo63,Jomaca18
Twickers99,Jomaca18
villaragro,tresmasciento
Isa76_bcn,Jomaca18
anacorbero,Jomaca18
losmejoreslyl,Jomaca18
Muoz1Jaume,squad_milf
AntoniaGarriga,SergiMaranya
alfposada,Jomaca18
Muoz1Jaume,squad_milf
SFerres,Jomaca18
Blady1090,SergiMaranya
MasMaderaaa,Jomaca18
AntonioMcmp66,WillyTolerdoo
EvaMara29,Jomaca18
Gandalfraul,Jomaca18
isabelarcos6,Jomaca18
MPensas2,Jomaca18
jalfaras1,larosadereus
humies14,SergiMaranya
FernandoGilSan2,Jomaca18
AnaPerezMartin,Jomaca18
Luisa48071328,Jomaca18
juanmarm1962,Jomaca18
eoeeeeeeeeeeeee,Jomaca18
Ssuuss21,Jomaca18
Saltacharcos1,Jomaca18
abo_quero,SergiMaranya
Ssuuss21,FroilLannister
eoeeeeeeeeeeeee,Jomaca18
Jose21621175,WillyTolerdoo
javtt9000,Jomaca18
Ssuuss21,Jomaca18
ValentsCornella,oscar_benitez_b
ValentsCornella,PareraEva
VicenGracia,SergiMaranya
mariaoliasj,WillyTolerdoo
Vibella27,SergiMaranya
fernanfb17,Jomaca18
pb_sincensura,SergiMaranya
JavierBerzosa,danielsirera
JavierBerzosa,bcn_ajuntament
mastelerillo,Jomaca18
Saltacharcos1,tresmasciento
Miguel05400548,Jomaca18
Viatge_Orient,veri_fi_cat
CabroNuevo,Jomaca18
CabroNuevo,Jomaca18
Horus26,Jomaca18
isabelarcos6,Jomaca18
DonOstia_,tresmasciento
Susana35626973,FroilLannister
SamuelD64657989,Jomaca18
profesorgeohis,Jomaca18
luisnostradamus,Jomaca18
FernandoGilSan2,Jomaca18
VIVENZO1,Jomaca18
ANTONIBOSCH3,PauNoyS
elmundodejuds,tresmasciento
Matfa51312943,FroilLannister
profesorgeohis,Jomaca18
DiputadoDistrit,ciudadanoalt
VIVENZO1,FroilLannister
ArturoTaibo,Jomaca18
rooiboos69,Jomaca18
SamuelD64657989,Jomaca18
pacomarina6,Jomaca18
Srjhnz,LalineaMaginot
AnaPerezMartin,tresmasciento
VIVENZO1,Jomaca18
FJLamela,Jomaca18
majaderix,Jomaca18
majaderix,Jomaca18
BarracudaBellon,mnogueras55
alfcastello,danielsirera
pacomarina6,Jomaca18
Antonio86938495,jfarinos
albertinyo10,danielsirera
naciodigital,carmerocasegui
GuallyPepelu,tresmasciento
Chino_Chulo,btvnoticies
enfermeroenfada,elperiodico
Cuquileti1,SergiMaranya
zeltibero,tresmasciento
caboixo,SergiMaranya
drs59ad,Mikel270201
drs59ad,Mobilitat_AMB
SanWicente,Jeanne19251239
SanWicente,DINGO40378066
FerSATgon1,danielsirera
AR_Samitier,oscar_benitez_b
AR_Samitier,PareraEva
Eva_mar_asecas,karinacastelao
Eva_mar_asecas,helioroque_
MarisolRoMel,SergiMaranya
Yolagumar,danielsirera
adema310,tresmasciento
kanen49,SergiMaranya
Nba1Marisa,danielsirera
a_ranhala,HeiwaPaz
a_ranhala,RubenSanchezTW
francesc130,SergiMaranya
potsercdr,SergiMaranya
eltoquilautaru,SergiMaranya
expresar7,tresmasciento
RodrigoDure,lidongomez999
ortega0068,FroilLannister
chichatwo2,SergiMaranya
moron_duran,FroilLannister
GeranioSeco,tresmasciento
2nosaltres2,SergiMaranya
Jaumetraxx,SergiMaranya
AMonjoOmedes,IcariaEditorial
AMonjoOmedes,xgraset
AMonjoOmedes,jm_montaner
AMonjoOmedes,Mes_324
ChustAmparo,danielsirera
esther36419080,SergiMaranya
MiguelBrocal,WillyTolerdoo
damubo,Agusti76529081
Fredi66156814,SergiMaranya
Gali_Bus,drs59ad
Gali_Bus,Gali_Bus
Gali_Bus,prazapublica
DonecNomar,SergiMaranya
JosepMariaGF,OnVasBarcelona
Carme36339026,SergiMaranya
esperanttot,SergiMaranya
Rosa36530221,SergiMaranya
joancecejoan,PauNoyS
jalu62,WillyTolerdoo
Pepi07803339,Jaume752
Arianecara,oscar_benitez_b
Arianecara,PareraEva
SansMarcuello,SergiMaranya
Agustinoso1,SanWicente
Agustinoso1,DINGO40378066
CUPstap,veri_fi_cat
CUPstap,bashachanguerra
Startou1,antigamassana
Startou1,La_Bugadera
Startou1,bcnencomu
Startou1,SindicatLloguer
Startou1,AccioSocialCGT
Startou1,CNTValles
Startou1,l_obrera
Startou1,PAHCBages
Startou1,HabitatgeSants
Startou1,SHabitatgeReus
Startou1,HabitatgeGracia
Startou1,SaltSindicat
Startou1,PAHGranollers
pferrerm,Agusti76529081
rolandjauclas,MafaldaFreedom1
rolandjauclas,larosadereus
JRC59722150,MafaldaFreedom1
ameliedruot,karinacastelao
ameliedruot,helioroque_
alcandur,SanWicente
alcandur,DINGO40378066
cpanedita,tresmasciento
PepVila4,SergiMaranya
elna2010,SergiMaranya
JRC59722150,SergiMaranya
jalfaras1,MafaldaFreedom1
PatriotaPlayera,Doct_Tricornio
JordiCerda,DomingueziReig
JordiCerda,xaviertrias
DolorsSolano,elnacionalcat
ander_the_table,abersta
Bsecap,jordisalvia
Bsecap,jordisalvia
marydelhoyo,tresmasciento
naciopolitica,carmerocasegui
DarkArrow95,WillyTolerdoo
KGV104,SecretarioA
KGV104,samuel07135167
KGV104,Alfonso65225404
KGV104,UnaAlienada_
KGV104,IreneMontero
plomdeplom,JuanmiGG_News
pacoperezq,Doct_Tricornio
LUISFERRERESTE2,SergiMaranya
elnacionalcat_e,jordi_palmer
elnacionalcat,jordi_palmer
cleosagas1,SanWicente
cleosagas1,DINGO40378066
lmbarcelo,SergiMaranya
subditosumiso,JuanmiGG_News
adelachunda,tresmasciento
TenerifeSur2,Doct_Tricornio
m_tresa,SergiMaranya
assumptalba,SergiMaranya
Antonio86938495,danielsirera
Karme07SensePor,SergiMaranya
iamnewkeanu,tresmasciento
JArquero7,SergiMaranya
Franois07404965,oscar_benitez_b
Franois07404965,PareraEva
Howy73302496,tresmasciento
jareves76,bcnenlluita
jareves76,annagrauarias
potre_lo,SergiMaranya
paletojamomoja,SergiMaranya
Maricar29452716,SergiMaranya
CmsHechoSimple,avivirqueson4
CmsHechoSimple,OnVasBarcelona
CmsHechoSimple,colau_anti
CmsHechoSimple,StopParasits
CmsHechoSimple,Ada_conoiii
CmsHechoSimple,janetsanz
CmsHechoSimple,bcn_ajuntament
CmsHechoSimple,jrabassa
Cuca67073017,larosadereus
sancar_soledad,tresmasciento
JoanLorente9,MafaldaFreedom1
OctaviPons,MikeSQgat
OctaviPons,PilarinRodri
VampiroChicho,tresmasciento
FerrizRosa,DiarioEspana_es
FerrizRosa,annagrauarias
FerrizRosa,CiutadansCs
javimentrida11,Errao2
GraeVivi,SergiMaranya
SanWicente,DINGO40378066
jmdr65,SergiMaranya
ArauzoCavia,danielsirera
CarlesSpa,DavidJimenezU
ViatgerWKat1967,SergiMaranya
VernicaZevallo1,WillyTolerdoo
lsica1,SergiMaranya
merce_blitz,OnVasBarcelona
RavalSud,SergiMaranya
nokara59,FroilLannister
LesAntonies,larosadereus
BufillJoan,SergiMaranya
pepitoP96,tresmasciento
ferranmanlleu,veri_fi_cat
ferranmanlleu,bashachanguerra
Rosa36530221,larosadereus
JoaquinSolano1,WillyTolerdoo
SparklierChutoy,tresmasciento
Rocio444432,Doct_Tricornio
bertvid,DesokupaOficial
bertvid,AdaColau
SanWicente,RaulRipense
SanWicente,laabuelaroja
SanWicente,TomeCova
DomingoOriol,Lluis_areny
DomingoOriol,Esquerra_ERC
albrodi815,FroilLannister
alejandro_nagy,WillyTolerdoo
fressia27,SergiMaranya
castany,8tvcat
castany,AdaColau
castany,JaumeBarbera
jaumetrullas,SergiMaranya
Paloubresoli,Esquerra_ERC
Paloubresoli,ernestmaragall
Paloubresoli,ElTemps_cat
VisAriza,MafaldaFreedom1
Pitoloco2021,tresmasciento
Rif03332843,SergiMaranya
xescaba,SergiMaranya
sala_ferrer,larosadereus
Nn4Nieto,josepramonbosch
LorContrario,karinacastelao
LorContrario,helioroque_
6q_siscu,SergiMaranya
Rosa47311878,SergiMaranya
sysco5,larosadereus
esterpensativa2,larosadereus
jaumeb,SergiMaranya
greendog1970,WillyTolerdoo
josep_musach,SergiMaranya
IsidoroMarquez1,danielsirera
BrokilisOver,SergiMaranya
AAixurach,larosadereus
aneshalieli,tresmasciento
suzecasas,SergiMaranya
vickygrasa1,larosadereus
EugeniMas,MafaldaFreedom1
anaraljaan,SergiMaranya
pugicama,WillyTolerdoo
manubetico65,Paloma99KX
Beatriz28144321,tresmasciento
Cuca67073017,SergiMaranya
AngelGalanGalan,SergiMaranya
GironaJean,oscar_benitez_b
GironaJean,PareraEva
PPartaicolonia,tresmasciento
MK_UltraPlus,WillyTolerdoo
exalti,FroilLannister
JbJband09105007,danielsirera
rosamuriel52,tresmasciento
Crower,FroilLannister
jsicilia68,WillyTolerdoo
naciodigital,carmerocasegui
Silpeto1,SergiMaranya
Espiritada1,tresmasciento
NiUnPasEnrere_,SergiMaranya
MarSrez,angelluisamyts
JosepMariaBADI1,Agusti76529081
DnaUrsula,tresmasciento
elisabet_ortega,danielsirera
peppap21,Txema17731296
peppap21,rsemprecav
paprikev,lidongomez999
Ch_llrens,MafaldaFreedom1
franmacos,Carmen57_54
matimadorell,TostDe
matimadorell,Jaume752
matimadorell,LauraBorras
ZComponte,tresmasciento
teresasoley,SergiMaranya
MiguelServera,tresmasciento
garridobau,SergiMaranya
guillempecker,SergiMaranya
Josep10Marti,SergiMaranya
Jordi_Obon,danielsirera
XAndarivel,Mariagonzalezvo
XAndarivel,ppopular
XAndarivel,NunezFeijoo
nuninunesss,SergiMaranya
WillyMa38682369,SergiMaranya
TeresaMasia1,larosadereus
pedrocuesta1961,voxsant3
jmorancho,SergiMaranya
junecashh,SergiMaranya
MiAlterOgro,tresmasciento
lolibejarano,tresmasciento
JessAng79209006,danielsirera
Josmarapatio,SergiMaranya
CarmenPaytubi,SergiMaranya
VeroAutomatique,karinacastelao
VeroAutomatique,helioroque_
CristinaMontol3,WillyTolerdoo
JuanCarMartnez1,WillyTolerdoo
Lola21811642,margapayola
Lola21811642,8tvcat
Lola21811642,AdaColau
Lola21811642,JaumeBarbera
CarmenPaytubi,larosadereus
894_luk,SergiMaranya
miguelestevezg,tresmasciento
DersuUzala23,veri_fi_cat
Com52Lungu,WillyTolerdoo
cenutrio,SergiMaranya
DGom__,tresmasciento
RM_Nalapa,danielsirera
jaclavero1,danielsirera
TeresaMasia1,SergiMaranya
elbichojuanma,tresmasciento
PPHortaGuinardo,danielsirera
AgusReales78,danielsirera
deCaceres80,tresmasciento
enmlg1,tresmasciento
ctorrubiano7,danielsirera
CPGetALife,Tabarnia_Pregon
VSapienti,larosadereus
pp_bcn,danielsirera
PPCatalunya,danielsirera
Lroldansu,danielsirera
jorivela,WillyTolerdoo
Lidiajorda_,comuns_info
tomassototo,Chino_Chulo
Manuel81475971,AlvaroMarReg
Manuel81475971,tresmasciento
Requena1939,SergiMaranya
Manuel81475971,tresmasciento
xavicarbo,brau_angel
monterogy,ToroenReposo
ronda_cami,SergiMaranya
TuraTF,SergiMaranya
FManyalic,SergiMaranya
hastalospies9,larosadereus
XARLIPIU,SergiMaranya
ricisa3,larosadereus
AAixurach,SergiMaranya
shibabcn,Eduardography
knoxtgn,VilaWeb
knoxtgn,cupnacional
knoxtgn,bashachanguerra
AuroraMaane,Cecilia_G_M
anuelisimo,WillyTolerdoo
emiliogarciad,FroilLannister
PaquiLo76556711,WillyTolerdoo
aramateix,yolandasey
aramateix,bashachanguerra
aramateix,cupnacional
Player43395958,FroilLannister
eduardwolf92,WillyTolerdoo
Jufesan2013,WillyTolerdoo
barrudodemadri1,WillyTolerdoo
Vladimir_x1980,WillyTolerdoo
UvaldeE,WillyTolerdoo
jmgsanchez60,ToroenReposo
JosepRuaix,jcanadellb
JosepRuaix,elperiodico
3xDylan666x,WillyTolerdoo
bowan45,FroilLannister
MasanobuKague,WillyTolerdoo
zeltibero,Doct_Tricornio
PereSitja,jcanadellb
PereSitja,elperiodico
DonJuan_Capitan,Yolanda_Diaz_
GxlDeBart,WillyTolerdoo
jebesopo,FroilLannister
enriquevlc1978,WillyTolerdoo
jmgsanchez60,WillyTolerdoo
kikoP9,yolandasey
kikoP9,bashachanguerra
kikoP9,cupnacional
PatriciaGuchy,FroilLannister
Kami695429460,WillyTolerdoo
Jjfercon,WillyTolerdoo
JLAG4842,WillyTolerdoo
ImperIrredento,FroilLannister
Alejand89984817,WillyTolerdoo
1949_enrique,CoradoJuanramon
marioapa1999,WillyTolerdoo
deangelpoco,WillyTolerdoo
Manuelilladedra,ANDVOX1
Chorewiston,WillyTolerdoo
Frank_Wsh,WillyTolerdoo
